"id" "age" "emp" "cmean_emp" "emp_prev" "ln_roa" "exit_term" "assp_soc_prev" "assp_soc" "assp_hist"
"59638" 13417 5 1 1 1 0.00377812585793436 0 -351652.125 -439525.25 22900
"59640" 13418 2 1 1 1 0.0798402652144432 0 -438191.3125 -258153.125 -100606
"59643" 13420 2 2 2 2 0.0155638130381703 0 -931639.125 -902780.375 52844
"59644" 13420 3 2 2 2 0.00992498639971018 0 -969769.75 -931639.125 68177
"59645" 13420 4 2 2 2 0.0175924431532621 0 -1091877.25 -969769.75 69843
"59646" 13420 5 2 2 2 0.0158679224550724 0 -897224.25 -1091877.25 9424.5
"59649" 13422 2 1 1 1 0.0816284865140915 1 -765148.75 -543227.875 158040
"59650" 13422 3 1 1 1 0.133919805288315 0 -699920.25 -765148.75 -120000
"59652" 13423 3 11 11 11 0.070623017847538 0 -229355.40625 -117378.5 -56791.03125
"59653" 13423 4 10 11 11 0 0 -200101.4375 -229355.40625 41060.59375
"59654" 13423 5 11 10.6666666666667 10 0.0883734002709389 0 -212571.25 -200101.4375 76549.6875
"59655" 13423 6 10 10.75 11 0.186615347862244 0 -201855.5625 -212571.25 44373.6875
"59658" 13425 2 14 11 11 0.0569934248924255 0 -440939.03125 -699916.640625 287832.296875
"59659" 13425 3 15 12.5 14 0.146052062511444 0 -295819.9375 -440939.03125 198949.46875
"59660" 13425 4 16 13.3333333333333 15 0.162654608488083 0 -292788.8125 -295819.9375 119431.5
"59661" 13425 5 18 14 16 0.17822539806366 0 -437809.6875 -292788.8125 -101712.125
"59663" 13426 5 1 1 1 0.0768913701176643 0 -46914.25 -163514.25 272612
"59665" 13427 4 1 1 1 0.0150097524747252 0 481583.75 124967.4375 499721
"59666" 13427 5 1 1 1 0.217069655656815 0 326191.25 481583.75 -169623
"59668" 13428 3 4 4 4 0 0 -527339.125 -510387.1875 11902.75
"59669" 13428 4 1 4 4 0.171380609273911 1 -330567.25 -527339.125 250602.25
"59670" 13428 5 1 3 1 0 0 -426248.625 -330567.25 20719
"59673" 13430 2 1 1 1 0.304679214954376 0 10573.125 -20278.1875 59706
"59674" 13430 3 1 1 1 0.235761985182762 0 -36557.25 10573.125 6700
"59675" 13430 4 1 1 1 0.297210812568665 0 -159830.625 -36557.25 -6873
"59676" 13430 5 1 1 1 0.211482539772987 0 -173799.375 -159830.625 29340
"59682" 13431 2 1 1 1 0.0494221560657024 1 -647950.625 -762477.875 196230
"59683" 13431 3 2 1 1 0 0 -663224.25 -647950.625 91034
"59684" 13431 4 1 1.33333333333333 2 0 0 -825471.75 -663224.25 29703
"59699" 13432 2 41 37 37 0.284597426652908 0 755912.0625 353526.8125 388949.375
"59700" 13432 3 43 39 41 0.313736826181412 0 1056197.25 755912.0625 302207.125
"59701" 13432 4 52 40.3333333333333 43 0.351743102073669 0 684553 1056197.25 -217025.625
"59702" 13432 5 54 43.25 52 0.504564762115479 0 963527 684553 264743.5
"59704" 13433 4 1 1 1 0 0 -398736.375 -295645.625 -59782
"59706" 13434 2 1 1 1 0.0995362475514412 0 -932614.875 -907940.1875 4180
"59707" 13434 3 1 1 1 0.085831493139267 0 -990625.25 -932614.875 -4180
"59708" 13434 4 1 1 1 0.141245827078819 0 -1107025.625 -990625.25 0
"59709" 13434 5 1 1 1 0.371858328580856 0 -1150337.375 -1107025.625 -3
"59711" 13435 2 2 2 2 0.109224587678909 0 -102366.375 -468353.1875 394841.5
"59712" 13435 3 3 2 2 0.0427824854850769 0 73823.125 -102366.375 230019.875
"59713" 13435 4 4 2.33333333333333 3 0.06197290122509 0 -17407.625 73823.125 25169.625
"59714" 13435 5 1 2.75 4 0.0334320962429047 0 1344484.625 -17407.625 1405201
"59716" 13436 2 1 1 1 0.0253759156912565 0 716499.6875 1184359.875 -388428
"59717" 13436 3 1 1 1 0.0277235303074121 0 197048.375 716499.6875 -319178
"59718" 13436 4 1 1 1 0.0493877120316029 0 -586425.75 197048.375 -181570
"59719" 13436 5 2 1 1 0 0 -922595.25 -586425.75 -521398
"59722" 13438 2 1 1 1 0.397251754999161 0 -756699.875 -623840.5 -122000
"59723" 13438 4 1 1 1 0.0207892768085003 0 -202881.375 -756699.875 645397
"59724" 13438 5 1 1 1 0.331278800964355 0 -110118.125 -202881.375 70759
"59728" 13440 3 4 3 3 0.129072099924088 0 -612940.625 -589962.875 58725
"59729" 13440 4 4 3.5 4 0.074460968375206 0 -606117 -612940.625 113131.25
"59730" 13440 5 5 3.66666666666667 4 0.125460207462311 0 -468603.75 -606117 329463.75
"59731" 13440 6 8 4 5 0.0831762552261353 0 -697707.375 -468603.75 -414332.125
"59733" 13441 2 3 3 3 0.0437930524349213 1 375269.25 1244973.25 -919461.125
"59734" 13441 3 3 3 3 0.0691740736365318 0 2860504.375 375269.25 2547192.375
"59735" 13441 4 3 3 3 0.00500069791451097 0 1659126.5 2860504.375 -1299819.75
"59736" 13441 5 3 3 3 0.0560169368982315 0 381236.875 1659126.5 -957355.25
"59738" 13442 2 1 1 1 0.0339597649872303 0 -520204.625 -934362.875 495861
"59739" 13442 3 1 1 1 0.0798495635390282 0 -575650.25 -520204.625 50862
"59740" 13442 4 1 1 1 0.314497411251068 0 -1250351.75 -575650.25 -482751
"59741" 13442 5 1 1 1 0 0 NA -1250351.75 NA
"59743" 13443 3 2 2 2 0.0943887308239937 0 -610315.75 -204315.875 -352169.5
"59744" 13443 4 2 2 2 0.00258888048119843 0 -657208.625 -610315.75 69507.5
"59745" 13443 5 2 2 2 0 0 -683352.375 -657208.625 17165
"59747" 13444 2 5 6 6 0.0344697758555412 1 -647828.875 -807580.5 170611
"59748" 13444 3 2 5.5 5 0 0 -106945.125 -647828.875 544293
"59749" 13444 4 1 4.33333333333333 2 0 0 284638.625 -106945.125 479753
"59750" 13444 5 2 3.5 1 0 0 -1304312.125 284638.625 -1610955
"59752" 13445 2 1 1 1 0.149875551462173 0 -84503.0625 10759.75 -94052
"59753" 13445 3 1 1 1 0.000840936554595828 0 -151590.9375 -84503.0625 96232
"59754" 13445 4 1 1 1 0 0 -491347.0625 -151590.9375 -518031
"59756" 13446 2 1 1 1 0.0460271425545216 0 -191856.3125 -198589.125 86165
"59757" 13446 3 1 1 1 0.0832942575216293 0 -335351.625 -191856.3125 56778
"59758" 13446 4 1 1 1 0.119540609419346 0 -494072.25 -335351.625 -38443
"59759" 13446 5 1 1 1 0.0185877960175276 0 -553509.125 -494072.25 -124410
"59761" 13447 2 1 2 2 0.0300831086933613 1 -450371.875 -624614.6875 203097.5
"59762" 13447 3 1 1.5 1 0 1 -595957.25 -450371.875 -91755
"59763" 13447 4 1 1.33333333333333 1 0 1 -602850.625 -595957.25 109507
"59764" 13447 5 2 1.25 1 0.103579975664616 0 -860588.375 -602850.625 -214429
"59768" 13450 2 1 1 1 0.116019949316978 0 -201690.875 206442.5 -397274
"59769" 13450 3 1 1 1 0.0599605590105057 0 5609.875 -201690.875 210710
"59770" 13450 4 1 1 1 0.0696400180459023 0 263496.625 5609.875 346056
"59771" 13450 5 1 1 1 0.128483951091766 0 269316.875 263496.625 -16184
"59773" 13451 2 1 1 1 0.144427701830864 0 4912.125 -214496.1875 248263
"59774" 13451 3 1 1 1 0.145898386836052 1 -1103621.375 4912.125 -894994
"59776" 13452 4 1 1 1 0 0 1672268.75 1223682.125 502417
"59777" 13452 5 1 1 1 0.104149475693703 0 834960.375 1672268.75 -720908
"59778" 13452 6 2 1 1 0.08133265376091 0 -105061.375 834960.375 -896713
"59781" 13454 2 1 1 1 0.0895148739218712 0 -157910.6875 125369.4375 -296716
"59783" 13455 2 2 2 2 0.348832100629807 0 6092196 6028094.625 2851705
"59785" 13456 2 1 1 1 0.16950461268425 0 395333.125 -304266.1875 728454
"59786" 13456 3 1 1 1 0.337401270866394 0 431064.75 395333.125 89562
"59787" 13456 4 1 1 1 0.143688321113586 0 -575158.625 431064.75 -889823
"59789" 13457 2 2 1 1 0.174453049898148 0 -595736.875 -701962.1875 135080
"59790" 13457 3 2 1.5 2 0.0312298163771629 0 -577254.75 -595736.875 72312.5
"59796" 13458 3 3 3 3 0.0807179361581802 0 -313139.1875 -412145.84375 127861.34375
"59797" 13458 4 4 3 3 0.08767419308424 0 -355978.75 -313139.1875 10990.8125
"59798" 13458 5 3 3.33333333333333 4 0.0976382121443748 0 -103827.625 -355978.75 368551.5
"59799" 13458 6 3 3.25 3 0.0519629158079624 0 -176678.375 -103827.625 -29542
"59804" 13459 2 1 1 1 0.256271958351135 0 160756.375 881948.125 -639489
"59805" 13459 3 1 1 1 0.0329248793423176 0 -2944.25 160756.375 -57393
"59806" 13459 4 1 1 1 0.0446168221533298 0 2475591.25 -2944.25 2670486
"59807" 13459 5 1 1 1 0 0 4167449.75 2475591.25 1506630
"59809" 13460 2 20 12 12 0.383808791637421 0 -55352.375 -534628.0625 560978.4375
"59810" 13460 3 22 16 20 0.440577268600464 0 -87390.75 -55352.375 74269.25
"59811" 13460 4 26 18 22 0.354591578245163 0 -194067.5 -87390.75 85273.75
"59812" 13460 5 25 20 26 0.28704434633255 0 -112834.75 -194067.5 -103995.75
"59814" 13461 3 2 1 1 0 0 -133226.375 -375393.1875 271021.5
"59815" 13461 4 2 1.5 2 0 0 308670.75 -133226.375 495727.5
"59816" 13461 5 2 1.66666666666667 2 0 0 860878.375 308670.75 668608
"59817" 13461 6 2 1.75 2 0 0 7999.625 860878.375 -809570
"59819" 13462 5 1 1 1 0 0 -1023945.25 -1212411.75 3238
"59821" 13463 2 1 1 1 0.0335073657333851 1 -948233.75 -1011240.375 26522
"59823" 13464 2 1 1 1 0.0596230290830135 1 -634363.25 -356547.875 -83083
"59825" 13465 2 1 1 1 0 0 -711662.875 -864925.5 164122
"59826" 13465 3 1 1 1 0.0814118459820747 0 -591632.125 -711662.875 123440
"59827" 13465 4 1 1 1 0.0602980554103851 0 -751725.375 -591632.125 -71924
"59829" 13466 2 4 2 2 0.120629459619522 0 -317412.5 -184910.375 -78671.75
"59830" 13466 3 2 3 4 0.0538590177893639 0 624324.375 -317412.5 1058137.25
"59831" 13466 4 1 2.66666666666667 2 0.123116888105869 0 2177928.625 624324.375 1596913
"59833" 13467 3 1 2 2 0.0172969587147236 0 333818.625 -1082133 1366194.5
"59834" 13467 4 1 1.5 1 0 0 -8435.625 333818.625 -280297
"59835" 13467 5 1 1.33333333333333 1 0 0 801554.25 -8435.625 711548
"59836" 13467 6 1 1.25 1 0 0 -184924.125 801554.25 -665944
"59838" 13468 2 1 3 3 0 0 124862.5 -522027.59375 635580
"59839" 13468 3 1 2 1 0 1 657327.3125 124862.5 788334
"59841" 13469 2 3 1 1 0.501067638397217 0 912922.5 5361068.8125 -2230286
"59842" 13469 3 1 2 3 0.00867242366075516 1 1968316.75 912922.5 1109224.625
"59845" 13471 2 3 3 3 0.170858308672905 0 4331959.125 3401020.75 869599
"59846" 13471 3 3 3 3 0.0617329850792885 0 5511263.5 4331959.125 1440947
"59848" 13472 2 2 2 2 0.123434998095036 0 -246444.125 -828316.875 663575.5
"59849" 13472 3 2 2 2 0.286817193031311 0 -379232.25 -246444.125 -26480.5
"59850" 13472 4 2 2 2 0.295564442873001 0 -154507.75 -379232.25 416675
"59851" 13472 5 2 2 2 0.201050162315369 0 393931.25 -154507.75 363210.5
"59854" 13474 3 5 1 1 0.168090626597404 1 -1024601.46875 -445497.5 -568244.59375
"59855" 13474 4 8 3 5 0.0271446146070957 0 -885930 -1024601.46875 142080.71875
"59856" 13474 5 5 4.66666666666667 8 0.131800949573517 0 -787686.78125 -885930 186412.46875
"59857" 13474 6 5 4.75 5 0.0735081657767296 0 -733037.125 -787686.78125 32645.40625
"59859" 13475 3 2 2 2 0.191207677125931 0 -655268.125 -568060.6875 -85285.5
"59860" 13475 4 1 2 2 0 0 -498914.25 -655268.125 310972.5
"59861" 13475 5 1 1.66666666666667 1 0 0 -350882.75 -498914.25 133801
"59869" 13477 3 1 3 3 0 0 -721818.625 -793572.21875 153456.34375
"59870" 13477 4 1 2 1 0 0 -1138174.25 -721818.625 -310048
"59871" 13477 5 1 1.66666666666667 1 0 0 -1107067.75 -1138174.25 223057
"59878" 13478 2 1 1 1 0.408589154481888 0 -599920.875 -717309.5 128248
"59879" 13478 3 1 1 1 0.000289897085167468 0 -397572.125 -599920.875 205758
"59880" 13478 4 1 1 1 0.36367666721344 0 123418.625 -397572.125 609160
"59884" 13481 2 1 1 1 0 0 1484785.375 1136404.125 430084
"59885" 13481 3 1 1 1 0.298369258642197 0 1304357.75 1484785.375 -74120
"59886" 13481 4 1 1 1 0.177961334586143 0 2235011.25 1304357.75 1122604
"59887" 13481 5 1 1 1 0.230051249265671 0 1684875.75 2235011.25 -735364
"59889" 13482 2 1 1 1 0.414379239082336 0 2923044.375 1561999.125 1442748
"59890" 13482 3 1 1 1 0.226228475570679 0 4237658.75 2923044.375 1420922
"59891" 13482 4 1 1 1 0.274633705615997 0 3649309.25 4237658.75 -396399
"59892" 13482 5 1 1 1 0.198754027485847 0 2870948.75 3649309.25 -963589
"59894" 13483 2 1 1 1 0.078510470688343 0 -1115198.25 -908020.625 -100870
"59896" 13484 2 1 2 2 0.0770956799387932 1 -712825.125 -651713.625 -5807
"59899" 13486 2 3 3 3 0.320333629846573 0 483801 178155.125 387348.625
"59900" 13486 3 3 3 3 0.195760995149612 0 1499952 483801 1122458.625
"59901" 13486 4 2 3 3 0.0793596729636192 0 3139083.25 1499952 1831081.75
"59902" 13486 5 1 2.75 2 0.122085236012936 0 2213315.75 3139083.25 -1110996
"59904" 13487 2 2 2 2 0 0 -236598.875 -808975.1875 601231
"59905" 13487 3 2 2 2 0.011448509991169 0 61533.25 -236598.875 351962.5
"59906" 13487 4 2 2 2 0.195219188928604 0 516493.375 61533.25 571360.5
"59907" 13487 5 3 2 2 0 0 -626454.03125 516493.375 -1099638.65625
"59909" 13488 2 1 1 1 0.121657453477383 0 -1094254.75 -816643.25 -85661
"59910" 13488 3 1 1 1 0.051342561841011 0 -960359.25 -1094254.75 -51333
"59912" 13489 2 1 1 1 0.424282789230347 0 -606806.25 -390611.625 -109887
"59914" 13490 2 1 1 1 0.263216137886047 0 -338242.625 -337215.875 80676
"59915" 13490 3 1 1 1 0.14854022860527 0 -945698.25 -338242.625 -501148
"59916" 13490 4 1 1 1 0 0 -1278885.75 -945698.25 -141237
"59917" 13490 5 1 1 1 0 0 -871389.25 -1278885.75 222268
"59919" 13491 3 1 1 1 0.0108439503237605 0 374925.125 1363293.8125 -959514
"59921" 13492 2 1 1 1 0.195798307657242 0 -769282.625 -542504.875 -145075
"59922" 13492 4 1 1 1 0 0 -881142.75 -769282.625 186398
"59924" 13493 3 1 1 1 0.174924746155739 0 1562003.375 83483.8125 1677605
"59930" 13495 2 1 1 1 0.224804013967514 0 2669567.6875 1177433.875 1571566
"59932" 13496 2 2 1 1 0.00644307211041451 0 -575149.125 -881363.875 387917.5
"59933" 13496 3 4 1.5 2 0 1 -548425.75 -575149.125 139753
"59935" 13497 2 2 3 3 0.417522579431534 0 1216044.625 -253233.1875 1480137.1875
"59936" 13497 3 2 2.5 2 0.249110013246536 0 -89732.625 1216044.625 -1302368
"59937" 13497 4 2 2.33333333333333 2 0.233784288167953 0 -362241.875 -89732.625 -184340
"59938" 13497 5 2 2.25 2 0.274322241544724 0 -566673.625 -362241.875 -226436
"59940" 13498 5 2 5 5 0 0 -594245.625 -512681.65625 34836.40625
"59941" 13498 6 1 3.5 2 0.00236169062554836 0 -885535.375 -594245.625 -247981
"59943" 13499 3 1 1 1 0.000474322732770815 0 -1045605.25 -1064756.625 125459
"59944" 13499 4 1 1 1 0.011558654718101 0 -1158092.75 -1045605.25 79463
"59945" 13499 5 1 1 1 0.00457878923043609 0 -974338.25 -1158092.75 -1474
"59951" 13500 3 9 6 6 0.0279045533388853 0 -799890.875 -637711.1875 -151320.3125
"59952" 13500 4 11 7.5 9 0.00583826238289475 0 -672167.59375 -799890.875 131132.53125
"59954" 13501 3 3 2 2 0.0218177791684866 0 -449002.125 -646819.75 389768.125
"59955" 13501 4 2 2.5 3 0.00602472713217139 0 -49115.75 -449002.125 214657.875
"59957" 13502 2 1 1 1 0.123174987733364 0 211685.125 -458347.1875 698887
"59958" 13502 3 1 1 1 0.424552619457245 0 387097.75 211685.125 229243
"59959" 13502 4 1 1 1 0.254373133182526 0 -31186.625 387097.75 -301884
"59960" 13502 5 2 1 1 0.11613342911005 0 -563430.875 -31186.625 -488935.5
"59963" 13504 2 3 1 1 0.291903883218765 0 -335560.96875 88941.875 -345070.65625
"59964" 13504 3 3 2 3 0.300578206777573 0 -481248.28125 -335560.96875 54586
"59965" 13504 4 3 2.33333333333333 3 0.235199928283691 0 -581408.90625 -481248.28125 20117
"59966" 13504 5 4 2.5 3 0.215493902564049 0 -588472.125 -581408.90625 -72036.34375
"59968" 13505 2 1 1 1 0.481979638338089 0 476980.125 -199340.5 687180
"59969" 13505 3 1 1 1 0.371279507875443 0 957847.875 476980.125 484277
"59971" 13506 2 2 2 2 0.0123188756406307 0 -380395.375 -437591 68055
"59972" 13506 3 2 2 2 0.00877281092107296 0 -294268.625 -380395.375 89536
"59973" 13506 4 3 2 2 0.0263585653156042 0 -729112.0625 -294268.625 -346674.1875
"59980" 13507 3 1 1 1 0.488529294729233 0 949813.375 1993701.125 -873657
"59981" 13507 4 1 1 1 0.23421485722065 0 796553.625 949813.375 -109951
"59984" 13509 2 1 1 1 0.279111862182617 0 2844850.125 6092196 -2230286
"59985" 13509 3 1 1 1 0.465152323246002 0 2187173.875 2844850.125 -654267
"59986" 13509 4 2 1 1 0 0 367870.625 2187173.875 -1731134
"59987" 13509 5 3 1.25 2 0 1 -1027306.125 367870.625 -1417181
"59989" 13510 2 2 2 2 0.0780592188239098 0 -34151.875 -167175.0625 185800.5
"59990" 13510 3 2 2 2 0.106707744300365 0 46432.125 -34151.875 90228.5
"59991" 13510 4 2 2 2 0.0437419526278973 0 316534 46432.125 298333
"59993" 13511 2 1 1 1 0.00874453037977219 0 -1768236 -1945013 228214
"59994" 13511 3 1 1 1 0.0118094058707356 0 -1340717.375 -1768236 64636
"59995" 13511 4 1 1 1 0.103776395320892 0 -1054621.125 -1340717.375 312909
"59996" 13511 5 1 1 1 0.0650531947612762 0 -1646807.25 -1054621.125 -362682
"59998" 13512 3 2 1 1 0.477896839380264 0 -797890.625 -91187.875 -625000
"59999" 13512 4 1 1.5 2 0.131364375352859 0 -883198.25 -797890.625 21000
"60000" 13512 5 1 1.33333333333333 1 0.000537082145456225 0 -1237538.75 -883198.25 -162390
"60001" 13512 6 1 1.25 1 0 0 -1036520.25 -1237538.75 15790
"60003" 13513 3 1 1 1 0.269346207380295 1 258952.75 -325175.625 690436
"60004" 13513 4 1 1 1 0.056571252644062 0 -1148475.75 258952.75 -1215478
"60005" 13513 5 1 1 1 0 0 -1005449.25 -1148475.75 -42202
"60007" 13514 4 1 1 1 0.242323666810989 0 526714.25 353491.75 365173
"60009" 13515 2 1 1 1 0.282289415597916 0 -42118.875 -218217.125 267915
"60010" 13515 3 1 1 1 0.0297862514853477 0 71165.875 -42118.875 116694
"60011" 13515 4 1 1 1 0.0607987977564335 0 -777831.375 71165.875 -760828
"60013" 13516 2 1 2 2 0 0 -1107025.625 -722375.25 -268250
"60017" 13518 2 2 2 2 0 0 -340650.625 -929704.875 670757
"60018" 13518 3 3 2 2 0 0 -539069.5625 -340650.625 -92111.3125
"60019" 13518 4 4 2.33333333333333 3 0 0 -776036.75 -539069.5625 -45016.6875
"60020" 13518 5 2 2.75 4 0 0 237831.25 -776036.75 828639.5
"60022" 13519 2 5 3 3 0 0 -560601.46875 -702951.1875 171204.40625
"60026" 13520 2 2 5 5 0 0 -1945013 -1945013 118553.40625
"60027" 13520 4 1 3.5 2 0 0 NA -1945013 NA
"60029" 13521 3 5 3 3 0.449585616588593 0 -161710.875 563534.125 -671414.625
"60030" 13521 4 5 4 5 0.237477719783783 0 135668.375 -161710.875 413779.625
"60031" 13521 5 4 4.33333333333333 5 0.158288523554802 0 574255.375 135668.375 481895.75
"60036" 13522 3 8 6 6 0 0 -123718.375 -33327.5 -86981.625
"60037" 13522 4 7 7 8 0.150675237178802 0 -135835.125 -123718.375 76052.5
"60040" 13524 2 13 9 9 0.00476955063641071 0 -71912.9375 232436.875 -224917.625
"60041" 13524 3 10 11 13 0.00292293471284211 0 -22342.25 -71912.9375 249844
"60042" 13524 4 11 10.6666666666667 10 0.504671931266785 0 -426677.25 -22342.25 -284057.375
"60043" 13524 5 9 10.75 11 0.00973173696547747 0 -353573.875 -426677.25 8130.25
"60045" 13525 3 8 9 9 0.0321565084159374 0 2418870.125 1764282.8125 683442
"60046" 13525 4 9 8.5 8 0.128543272614479 0 1338425 2418870.125 -1026614.75
"60047" 13525 5 9 8.66666666666667 9 0.0516301915049553 0 6092196 1338425 2851705
"60048" 13525 6 8 8.75 9 0.203468561172485 0 3297076.125 6092196 -2230286
"60050" 13526 2 11 5 5 0 1 -426926.0625 -138906.125 -207062.5625
"60051" 13526 3 1 8 11 0 0 3364614.125 -426926.0625 2851705
"60056" 13528 3 1 1 1 0 0 -430861.5 -654971.1875 279603
"60057" 13528 4 1 1 1 0 0 -391659.25 -430861.5 88221
"60058" 13528 5 1 1 1 0 0 -414611.75 -391659.25 53225
"60060" 13529 2 1 1 1 0.161912843585014 0 -690636.25 -1051553.625 467225
"60061" 13529 3 1 1 1 0.136222526431084 0 -886555.75 -690636.25 -3969
"60063" 13530 4 2 8 8 0.00566732371225953 0 -158873.625 -550855.4375 592255.125
"60068" 13532 3 3 3 3 0.183350756764412 0 -934873.125 -847925.40625 233586.65625
"60079" 13533 2 1 1 1 0 0 393633.125 -907940.1875 1330428
"60081" 13534 2 1 1 1 0.252939254045486 0 6092196 6092196 2851705
"60082" 13534 3 1 1 1 0.260915815830231 0 6092196 6092196 2851705
"60083" 13534 4 1 1 1 0.32584336400032 0 6092196 6092196 -2230286
"60084" 13534 5 1 1 1 0.170780792832375 0 6092196 6092196 334279
"60086" 13535 2 49 46 46 0.0310836136341095 0 228832.3125 -1541475.25 48953.25
"60087" 13535 3 49 47.5 49 0.0431334339082241 0 251355.375 228832.3125 62939.75
"60088" 13535 4 57 48 49 0.0163469389081001 0 -271641.0625 251355.375 -341878.5625
"60089" 13535 5 55 50.25 57 0 0 -208160.75 -271641.0625 25369.125
"60091" 13536 3 1 2 2 0.199624910950661 0 3539564.875 2265140.125 1277834
"60092" 13536 4 1 1.5 1 0 0 4234158.625 3539564.875 782763
"60093" 13536 5 1 1.33333333333333 1 0.0519930832087994 0 3282171.875 4234158.625 -973991
"60095" 13537 3 22 20 20 0.0161444861441851 0 -370702.5625 -73131.25 -243740.9375
"60096" 13537 4 21 21 22 0 0 -395247.5625 -370702.5625 91855.375
"60097" 13537 5 18 21 21 0.0116386748850346 0 -231023.25 -395247.5625 207533.0625
"60099" 13538 2 4 3 3 0 0 -350069.875 -907940.1875 586725
"60100" 13538 3 5 3.5 4 0.113773949444294 1 -233381.0625 -350069.875 170519.1875
"60101" 13538 4 3 4 5 0.0439972430467606 0 -49808.25 -233381.0625 299973.1875
"60102" 13538 5 4 3.75 3 0.0185150094330311 0 -678023.125 -49808.25 -584906.125
"60104" 13539 3 2 2 2 0.0561374649405479 0 -417155.25 -312006.625 1159
"60105" 13539 4 1 2 2 0 0 -136360.75 -417155.25 472745
"60107" 13540 4 9 8 8 0.00943788886070251 0 133746 -629684.625 879831
"60109" 13541 3 2 1 1 0 0 -417930.75 -13352.875 -350747.5
"60110" 13541 4 2 1.5 2 0 0 -692487.125 -417930.75 -158156
"60111" 13541 5 2 1.66666666666667 2 0 0 -682450.375 -692487.125 53345.5
"60113" 13542 2 4 4 4 4.51273263024632e-06 0 -1150334.375 -1107025.625 0
"60115" 13543 2 5 2 2 0 0 -86950.875 -407440.1875 349344
"60116" 13543 3 5 3.5 5 0.114682413637638 0 -78425.25 -86950.875 62356
"60117" 13543 4 4 4 5 0.147304639220238 0 -108485.625 -78425.25 86340
"60118" 13543 5 4 4 4 0.163855195045471 0 -497748.5 -108485.625 -180368.25
"60120" 13544 2 1 1 1 0.526789128780365 0 -1210691.25 337663.375 -1442047
"60122" 13545 5 2 1 1 0.433271437883377 0 11538.875 1088501.125 -1007388
"60124" 13546 3 1 1 1 0.347381621599197 0 286309.75 1253851.375 -861234
"60125" 13546 4 2 1 1 0.0553646348416805 0 -242045.25 286309.75 -336404.5
"60126" 13546 5 1 1.33333333333333 2 0.134945020079613 0 1244221.75 -242045.25 1301038.5
"60128" 13547 3 2 5 5 0.0996922701597214 1 -1309198.25 -637081.6875 -484106.1875
"60130" 13548 3 3 1 1 0.135997518897057 0 -326215.40625 -71041.25 -188181.65625
"60131" 13548 4 2 2 3 0.122189499437809 0 -97305.25 -326215.40625 317929.65625
"60132" 13548 5 3 2 2 0.0412389896810055 0 -374519.25 -97305.25 -243556
"60142" 13550 2 6 6 6 0.0511210821568966 0 -442702.1875 -750567.546875 316837.171875
"60149" 13552 2 1 1 1 0.0698145851492882 1 -800645.375 -348048.5 -350159
"60154" 13554 3 1 1 1 0.527662217617035 0 -201713.25 1828309.125 -1842012
"60156" 13555 4 6 5 5 0.283562839031219 0 -527557.09375 -304623.5 -169103.21875
"60157" 13555 5 8 5.5 6 0.125073999166489 0 -581506.75 -527557.09375 62450.71875
"60158" 13555 6 9 6.33333333333333 8 0.0186436548829079 0 -595602.5 -581506.75 29213
"60160" 13556 2 1 1 1 0.256804883480072 0 -612880.875 -656338.1875 72312
"60161" 13556 3 1 1 1 0.0115678431466222 0 -545167.25 -612880.875 121544
"60163" 13557 5 1 1 1 0.0811229795217514 0 -460449.375 228567.125 -475477
"60165" 13558 3 1 1 1 0.166751831769943 0 -481720.25 525434.375 -900847
"60166" 13558 4 1 1 1 0.0142538864165545 0 -702455.75 -481720.25 -28785
"60167" 13558 5 1 1 1 0.0492790266871452 0 -210203.25 -702455.75 307024
"60178" 13562 3 1 1 1 0.272150576114655 0 -1193559.125 -1179290.5 0
"60180" 13563 2 1 1 1 0.90095454454422 0 -1190149.875 -1179290.5 0
"60181" 13563 3 1 1 1 0.176991134881973 0 -1192469.125 -1190149.875 1090
"60183" 13564 3 1 1 1 0.11451631039381 0 -372054.625 -145392.25 -110262
"60184" 13564 4 1 1 1 0.0286454055458307 0 -254597.375 -372054.625 160766
"60186" 13565 2 1 1 1 0.201409354805946 0 -282597.875 -226049.1875 -27694
"60187" 13565 3 1 1 1 0.186072915792465 0 -430457.25 -282597.875 -94029
"60189" 13566 3 1 1 1 0.0297371316701174 0 745829.125 390314.5 366374
"60190" 13566 4 1 1 1 0.284599930047989 0 -1104159.125 745829.125 -1846579
"60192" 13567 4 1 1 1 0.419584959745407 0 1382136.75 3097515.375 -1609071
"60193" 13567 5 1 1 1 0.0853584557771683 0 370455.25 1382136.75 -819731
"60195" 13568 5 1 1 1 0.0966219902038574 0 25143.625 1083781.875 -970469
"60196" 13568 6 1 1 1 0.0751377046108246 0 -223544.125 25143.625 -270692
"60199" 13570 3 2 1 1 0.0895854830741882 0 -699179.125 -521265.875 -96210.5
"60200" 13570 4 2 1.5 2 0.123573966324329 0 412270.25 -699179.125 1217757
"60201" 13570 5 5 1.66666666666667 2 0.388947993516922 0 -743079.75 412270.25 -963399.5
"60202" 13570 6 4 2.5 5 0.0340210869908333 0 -736878.5 -743079.75 -179027.25
"60204" 13571 3 1 1 1 0.285956680774689 0 94937.375 -269241.875 445882
"60205" 13571 4 1 1 1 0.227817967534065 0 -715658.25 94937.375 -704288
"60206" 13571 5 1 1 1 0.0837321057915688 0 2554337.25 -715658.25 2851705
"60207" 13571 6 1 1 1 0.234825655817986 0 -21310.25 2554337.25 -2230286
